persona_id,country,age,gender,education_level,social_class,political_left_right,importance_religion,religiosity,response,temperature,model,rating_abortion,rating_death_penalty,rating_divorce,rating_euthanasia,rating_homosexuality,rating_prostitution,rating_suicide
11,Germany,65,1,1,3,5,3,1,"1. homosexuality: 2
2. abortion: 6
3. divorce: 9
4. suicide: 2
5. euthanasia: 8
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,6,1,9,8,2,2,2
12,Germany,51,1,2,2,5,2,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 6
5. euthanasia: 8
6. paid_sexual_services: 3
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,10,3,6
13,Germany,35,1,2,3,2,2,1,"1. homosexuality: 10
2. abortion: 10
3. divorce: 10
4. suicide: 2
5. euthanasia: 9
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,10,1,10,9,10,1,2
14,Germany,38,2,2,3,4,2,2,"1. homosexuality: 9
2. abortion: 9
3. divorce: 9
4. suicide: 3
5. euthanasia: 8
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,9,1,3
15,Germany,72,1,2,2,4,4,1,"1. homosexuality: 4
2. abortion: 2
3. divorce: 9
4. suicide: 1
5. euthanasia: 3
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,2,1,9,3,4,1,1
16,Germany,55,1,2,3,3,3,1,"1. homosexuality: 4
2. abortion: 9
3. divorce: 9
4. suicide: 2
5. euthanasia: 8
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,4,2,2
17,Germany,62,2,3,2,5,2,2,"1. homosexuality: 9
2. abortion: 9
3. divorce: 9
4. suicide: 6
5. euthanasia: 8
6. paid_sexual_services: 8
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,9,8,6
18,Germany,46,2,2,3,4,3,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 3
5. euthanasia: 9
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,10,9,10,1,3
19,Germany,26,2,2,2,2,2,1,"1. homosexuality: 4
2. abortion: 7
3. divorce: 5
4. suicide: 2
5. euthanasia: 5
6. paid_sexual_services: 9
7. capital_punishment: 1",0.3,gemini-2.5-flash,7,1,5,5,4,9,2
20,Germany,26,2,3,2,7,3,1,"1. homosexuality: 3
2. abortion: 2
3. divorce: 8
4. suicide: 1
5. euthanasia: 2
6. paid_sexual_services: 1
7. capital_punishment: 8",0.3,gemini-2.5-flash,2,8,8,2,3,1,1
21,Germany,59,1,2,3,3,3,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 7
5. euthanasia: 9
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,10,9,10,2,7
22,Germany,47,2,2,4,5,4,1,"1. homosexuality: 9
2. abortion: 7
3. divorce: 8
4. suicide: 3
5. euthanasia: 7
6. paid_sexual_services: 6
7. capital_punishment: 1",0.3,gemini-2.5-flash,7,1,8,7,9,6,3
23,Germany,62,2,3,3,5,4,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 7
5. euthanasia: 10
6. paid_sexual_services: 8
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,10,10,10,8,7
24,Germany,75,2,2,2,5,3,3,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. paid_sexual_services: 9
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,9,7
25,Germany,38,1,2,4,6,3,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 4
5. euthanasia: 8
6. paid_sexual_services: 4
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,10,4,4
26,Germany,70,1,3,3,5,4,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. paid_sexual_services: 10
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,10,7
27,Germany,43,1,2,2,4,1,1,"1. homosexuality: 8
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 2
6. paid_sexual_services: 1
7. capital_punishment: 2",0.3,gemini-2.5-flash,2,2,4,2,8,1,1
28,Germany,82,1,2,4,3,4,1,"1. homosexuality: 4
2. abortion: 7
3. divorce: 9
4. suicide: 1
5. euthanasia: 5
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,7,1,9,5,4,1,1
29,Germany,74,1,3,4,7,4,3,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 4
5. euthanasia: 9
6. paid_sexual_services: 9
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,9,4
30,Germany,64,1,2,2,5,4,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 6
5. euthanasia: 9
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,2,6
31,Germany,65,2,2,4,5,3,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 3
5. euthanasia: 9
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,10,9,10,1,3
32,Germany,58,2,2,3,6,3,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 3
5. euthanasia: 8
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,10,2,3
33,Germany,22,1,3,3,3,1,1,"1. homosexuality: 9
2. abortion: 8
3. divorce: 8
4. suicide: 6
5. euthanasia: 9
6. paid_sexual_services: 7
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,8,9,9,7,6
34,Germany,41,2,2,2,7,4,3,"1. homosexuality: 10
2. abortion: 8
3. divorce: 6
4. suicide: 2
5. euthanasia: 8
6. paid_sexual_services: 3
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,6,8,10,3,2
35,Germany,33,1,2,5,5,3,2,"1. homosexuality: 9
2. abortion: 9
3. divorce: 10
4. suicide: 6
5. euthanasia: 9
6. paid_sexual_services: 6
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,10,9,9,6,6
36,Germany,36,2,2,3,6,3,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 5
5. euthanasia: 8
6. paid_sexual_services: 6
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,10,6,5
37,Germany,39,1,2,3,5,4,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 4
5. euthanasia: 8
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,10,1,4
38,Germany,24,2,3,2,4,1,3,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 4
5. euthanasia: 8
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,10,1,4
39,Germany,52,1,2,2,3,2,2,"1. homosexuality: 10
2. abortion: 8
3. divorce: 10
4. suicide: 3
5. euthanasia: 8
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,10,8,10,2,3
40,Germany,90,2,1,2,8,4,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 7
5. euthanasia: 9
6. paid_sexual_services: 6
7. capital_punishment: 7",0.3,gemini-2.5-flash,9,7,10,9,10,6,7
41,Germany,47,1,3,3,2,1,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,1,7
42,Germany,80,2,2,2,5,2,2,"1. homosexuality: 9
2. abortion: 8
3. divorce: 9
4. suicide: 4
5. euthanasia: 9
6. paid_sexual_services: 7
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,9,9,9,7,4
43,Germany,24,1,3,3,1,4,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 6
5. euthanasia: 10
6. paid_sexual_services: 10
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,10,10,10,6
44,Germany,75,2,2,4,3,2,1,"1. homosexuality: 10
2. abortion: 8
3. divorce: 9
4. suicide: 3
5. euthanasia: 9
6. paid_sexual_services: 9
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,9,9,10,9,3
45,Germany,23,1,3,4,3,2,2,"1. homosexuality: 10
2. abortion: 10
3. divorce: 10
4. suicide: 8
5. euthanasia: 10
6. paid_sexual_services: 10
7. capital_punishment: 1",0.3,gemini-2.5-flash,10,1,10,10,10,10,8
46,Germany,46,1,3,4,6,2,2,"1. homosexuality: 6
2. abortion: 9
3. divorce: 9
4. suicide: 3
5. euthanasia: 9
6. paid_sexual_services: 8
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,6,8,3
47,Germany,29,2,2,3,4,2,2,"1. homosexuality: 3
2. abortion: 2
3. divorce: 5
4. suicide: 1
5. euthanasia: 2
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,2,1,5,2,3,1,1
48,Germany,71,1,2,2,7,2,2,"1. homosexuality: 9
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 3
6. paid_sexual_services: 1
7. capital_punishment: 6",0.3,gemini-2.5-flash,2,6,4,3,9,1,1
49,Germany,90,2,2,3,6,2,1,"1. homosexuality: 9
2. abortion: 2
3. divorce: 10
4. suicide: 1
5. euthanasia: 2
6. paid_sexual_services: 3
7. capital_punishment: 1",0.3,gemini-2.5-flash,2,1,10,2,9,3,1
50,Germany,31,2,3,2,2,1,2,"1. homosexuality: 3
2. abortion: 8
3. divorce: 9
4. suicide: 2
5. euthanasia: 8
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,9,8,3,1,2
51,Germany,73,1,2,3,5,3,2,"1. homosexuality: 6
2. abortion: 4
3. divorce: 5
4. suicide: 2
5. euthanasia: 7
6. paid_sexual_services: 3
7. capital_punishment: 1",0.3,gemini-2.5-flash,4,1,5,7,6,3,2
52,Germany,61,2,1,2,5,4,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 8
4. suicide: 5
5. euthanasia: 9
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,8,9,10,1,5
53,Germany,81,2,2,3,5,4,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,2,7
54,Germany,57,2,2,3,7,3,2,"1. homosexuality: 9
2. abortion: 7
3. divorce: 10
4. suicide: 2
5. euthanasia: 8
6. paid_sexual_services: 9
7. capital_punishment: 9",0.3,gemini-2.5-flash,7,9,10,8,9,9,2
55,Germany,48,2,3,2,4,2,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 3
5. euthanasia: 9
6. paid_sexual_services: 8
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,8,3
56,Germany,27,2,2,3,5,4,2,"1. homosexuality: 10
2. abortion: 10
3. divorce: 10
4. suicide: 7
5. euthanasia: 9
6. paid_sexual_services: 9
7. capital_punishment: 1",0.3,gemini-2.5-flash,10,1,10,9,10,9,7
57,Germany,60,1,3,2,7,1,3,"1. homosexuality: 10
2. abortion: 7
3. divorce: 9
4. suicide: 2
5. euthanasia: 7
6. paid_sexual_services: 4
7. capital_punishment: 1",0.3,gemini-2.5-flash,7,1,9,7,10,4,2
58,Germany,65,2,1,3,5,2,3,"1. homosexuality: 9
2. abortion: 8
3. divorce: 8
4. suicide: 6
5. euthanasia: 9
6. paid_sexual_services: 3
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,8,9,9,3,6
59,Germany,30,2,2,2,5,2,1,"1. homosexuality: 10
2. abortion: 8
3. divorce: 9
4. suicide: 2
5. euthanasia: 6
6. paid_sexual_services: 7
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,9,6,10,7,2
60,Germany,56,2,3,1,2,3,1,"1. homosexuality: 10
2. abortion: 8
3. divorce: 9
4. suicide: 3
5. euthanasia: 8
6. paid_sexual_services: 7
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,9,8,10,7,3
61,Germany,24,1,2,3,5,3,1,"1. homosexuality: 2
2. abortion: 9
3. divorce: 9
4. suicide: 4
5. euthanasia: 8
6. paid_sexual_services: 7
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,2,7,4
62,Germany,65,1,2,2,4,4,3,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 6
5. euthanasia: 9
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,2,6
63,Germany,44,2,1,3,6,4,1,"1. homosexuality: 3
2. abortion: 7
3. divorce: 8
4. suicide: 2
5. euthanasia: 7
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,7,1,8,7,3,1,2
64,Germany,25,2,3,1,3,3,1,"1. homosexuality: 10
2. abortion: 10
3. divorce: 10
4. suicide: 2
5. euthanasia: 8
6. paid_sexual_services: 5
7. capital_punishment: 1",0.3,gemini-2.5-flash,10,1,10,8,10,5,2
65,Germany,70,2,1,3,5,1,2,"1. homosexuality: 3
2. abortion: 7
3. divorce: 8
4. suicide: 2
5. euthanasia: 7
6. paid_sexual_services: 3
7. capital_punishment: 1",0.3,gemini-2.5-flash,7,1,8,7,3,3,2
66,Germany,67,2,2,2,3,3,1,"1. homosexuality: 8
2. abortion: 9
3. divorce: 10
4. suicide: 4
5. euthanasia: 9
6. paid_sexual_services: 7
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,10,9,8,7,4
67,Germany,86,1,3,3,6,3,3,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 3
5. euthanasia: 10
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,10,10,1,3
68,Germany,78,2,3,4,5,4,2,"1. homosexuality: 10
2. abortion: 10
3. divorce: 10
4. suicide: 7
5. euthanasia: 10
6. paid_sexual_services: 10
7. capital_punishment: 1",0.3,gemini-2.5-flash,10,1,10,10,10,10,7
69,Germany,50,1,3,2,6,2,2,"1. homosexuality: 9
2. abortion: 7
3. divorce: 8
4. suicide: 3
5. euthanasia: 8
6. paid_sexual_services: 6
7. capital_punishment: 1",0.3,gemini-2.5-flash,7,1,8,8,9,6,3
70,Germany,30,1,3,3,6,2,2,"1. homosexuality: 10
2. abortion: 8
3. divorce: 9
4. suicide: 2
5. euthanasia: 8
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,9,8,10,1,2
71,Germany,31,1,1,3,1,3,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 6
5. euthanasia: 9
6. paid_sexual_services: 5
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,10,9,10,5,6
72,Germany,48,1,3,3,8,3,1,"1. homosexuality: 4
2. abortion: 3
3. divorce: 7
4. suicide: 1
5. euthanasia: 3
6. paid_sexual_services: 7
7. capital_punishment: 8",0.3,gemini-2.5-flash,3,8,7,3,4,7,1
73,Germany,32,1,2,3,5,2,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 6
5. euthanasia: 9
6. paid_sexual_services: 10
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,10,6
74,Germany,62,2,2,2,5,3,1,"1. homosexuality: 9
2. abortion: 8
3. divorce: 9
4. suicide: 2
5. euthanasia: 8
6. paid_sexual_services: 7
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,9,8,9,7,2
75,Germany,47,2,2,3,4,2,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 6
5. euthanasia: 9
6. paid_sexual_services: 6
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,6,6
76,Germany,68,1,1,3,10,3,3,"1. homosexuality: 9
2. abortion: 4
3. divorce: 8
4. suicide: 3
5. euthanasia: 7
6. paid_sexual_services: 9
7. capital_punishment: 9",0.3,gemini-2.5-flash,4,9,8,7,9,9,3
77,Germany,76,1,3,2,3,4,2,"1. homosexuality: 10
2. abortion: 10
3. divorce: 10
4. suicide: 7
5. euthanasia: 10
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,10,1,10,10,10,1,7
78,Germany,42,1,3,4,6,3,1,"1. homosexuality: 10
2. abortion: 8
3. divorce: 9
4. suicide: 5
5. euthanasia: 9
6. paid_sexual_services: 8
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,9,9,10,8,5
79,Germany,78,2,3,2,3,3,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,1,7
80,Germany,26,1,2,3,5,1,2,"1. homosexuality: 2
2. abortion: 3
3. divorce: 8
4. suicide: 1
5. euthanasia: 3
6. paid_sexual_services: 1
7. capital_punishment: 4",0.3,gemini-2.5-flash,3,4,8,3,2,1,1
81,Germany,54,2,2,3,3,1,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 3
5. euthanasia: 8
6. paid_sexual_services: 6
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,10,8,10,6,3
82,Germany,50,1,3,2,8,1,2,"1. homosexuality: 10
2. abortion: 8
3. divorce: 9
4. suicide: 2
5. euthanasia: 9
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,9,9,10,1,2
83,Germany,35,2,3,4,5,1,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. paid_sexual_services: 9
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,9,7
84,Germany,70,2,3,2,8,2,1,"1. homosexuality: 10
2. abortion: 4
3. divorce: 7
4. suicide: 2
5. euthanasia: 4
6. paid_sexual_services: 7
7. capital_punishment: 1",0.3,gemini-2.5-flash,4,1,7,4,10,7,2
85,Germany,70,1,3,3,5,3,2,"1. homosexuality: 9
2. abortion: 9
3. divorce: 9
4. suicide: 3
5. euthanasia: 9
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,9,2,3
86,Germany,42,2,1,3,5,3,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 5
5. euthanasia: 8
6. paid_sexual_services: 3
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,8,10,3,5
87,Germany,26,2,2,2,7,4,2,"1. homosexuality: 8
2. abortion: 6
3. divorce: 7
4. suicide: 2
5. euthanasia: 5
6. paid_sexual_services: 3
7. capital_punishment: 7",0.3,gemini-2.5-flash,6,7,7,5,8,3,2
88,Germany,50,1,3,3,4,3,1,"1. homosexuality: 7
2. abortion: 8
3. divorce: 8
4. suicide: 3
5. euthanasia: 8
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,8,8,7,2,3
89,Germany,19,1,3,2,3,3,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 4
5. euthanasia: 9
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,1,4
90,Germany,51,2,2,3,6,4,1,"1. homosexuality: 3
2. abortion: 2
3. divorce: 3
4. suicide: 1
5. euthanasia: 2
6. paid_sexual_services: 4
7. capital_punishment: 3",0.3,gemini-2.5-flash,2,3,3,2,3,4,1
91,Germany,59,2,2,3,3,3,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 3
5. euthanasia: 9
6. paid_sexual_services: 7
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,9,9,10,7,3
92,Germany,57,2,2,3,3,3,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 2
5. euthanasia: 8
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,10,8,10,2,2
93,Germany,35,2,2,2,4,1,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 8
4. suicide: 6
5. euthanasia: 9
6. paid_sexual_services: 9
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,8,9,10,9,6
94,Germany,39,2,2,4,5,3,1,"1. homosexuality: 9
2. abortion: 3
3. divorce: 7
4. suicide: 1
5. euthanasia: 2
6. paid_sexual_services: 2
7. capital_punishment: 1",0.3,gemini-2.5-flash,3,1,7,2,9,2,1
95,Germany,44,1,3,2,6,4,1,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 7
5. euthanasia: 9
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,10,9,10,1,7
96,Germany,19,1,2,2,4,2,3,"1. homosexuality: 10
2. abortion: 9
3. divorce: 8
4. suicide: 3
5. euthanasia: 9
6. paid_sexual_services: 1
7. capital_punishment: 1",0.3,gemini-2.5-flash,9,1,8,9,10,1,3
97,Germany,66,1,2,4,7,4,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 6
5. euthanasia: 9
6. paid_sexual_services: 5
7. capital_punishment: 7",0.3,gemini-2.5-flash,9,7,10,9,10,5,6
98,Germany,75,2,3,2,9,4,1,"1. homosexuality: 3
2. abortion: 2
3. divorce: 3
4. suicide: 1
5. euthanasia: 2
6. paid_sexual_services: 1
7. capital_punishment: 8",0.3,gemini-2.5-flash,2,8,3,2,3,1,1
99,Germany,39,1,3,4,5,3,2,"1. homosexuality: 10
2. abortion: 8
3. divorce: 9
4. suicide: 4
5. euthanasia: 7
6. paid_sexual_services: 8
7. capital_punishment: 1",0.3,gemini-2.5-flash,8,1,9,7,10,8,4
