persona_id,country,age,gender,education_level,social_class,political_left_right,importance_religion,religiosity,response,temperature,random_seed,model,rating_homosexuality,rating_abortion,rating_divorce,rating_suicide,rating_euthanasia,rating_prostitution,rating_death_penalty
12,United States,37,2,4,4,4,1,2,"1. homosexuality: 5
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 2
6. prostitution: 1
7. death_penalty: 3",0.3,42,gemini-2.5-flash,5,2,4,1,2,1,3
13,United States,26,2,3,5,7,3,2,"1. homosexuality: 6
2. abortion: 3
3. divorce: 6
4. suicide: 2
5. euthanasia: 3
6. prostitution: 1
7. death_penalty: 8",0.3,42,gemini-2.5-flash,6,3,6,2,3,1,8
14,United States,73,2,6,4,5,4,3,"1. homosexuality: 6
2. abortion: 8
3. divorce: 9
4. suicide: 3
5. euthanasia: 8
6. prostitution: 1
7. death_penalty: 6",0.3,42,gemini-2.5-flash,6,8,9,3,8,1,6
15,United States,59,2,2,5,7,2,1,"1.  homosexuality: 3
2.  abortion: 1
3.  divorce: 6
4.  suicide: 1
5.  euthanasia: 2
6.  prostitution: 7
7.  death_penalty: 9",0.3,42,gemini-2.5-flash,3,1,6,1,2,7,9
16,United States,81,2,7,5,8,2,2,"1. homosexuality: 4
2. abortion: 3
3. divorce: 6
4. suicide: 2
5. euthanasia: 3
6. prostitution: 9
7. death_penalty: 9",0.3,42,gemini-2.5-flash,4,3,6,2,3,9,9
17,United States,51,2,6,3,7,2,3,"1. homosexuality: 1
2. abortion: 3
3. divorce: 6
4. suicide: 2
5. euthanasia: 3
6. prostitution: 5
7. death_penalty: 8",0.3,42,gemini-2.5-flash,1,3,6,2,3,5,8
18,United States,25,2,1,4,3,2,2,"1. homosexuality: 6
2. abortion: 3
3. divorce: 7
4. suicide: 1
5. euthanasia: 2
6. prostitution: 7
7. death_penalty: 2",0.3,42,gemini-2.5-flash,6,3,7,1,2,7,2
19,United States,68,1,2,2,4,4,2,"1. homosexuality: 1
2. abortion: 2
3. divorce: 8
4. suicide: 3
5. euthanasia: 4
6. prostitution: 4
7. death_penalty: 7",0.3,42,gemini-2.5-flash,1,2,8,3,4,4,7
20,United States,49,1,1,3,2,1,3,"1. homosexuality: 6
2. abortion: 7
3. divorce: 8
4. suicide: 2
5. euthanasia: 6
6. prostitution: 3
7. death_penalty: 1",0.3,42,gemini-2.5-flash,6,7,8,2,6,3,1
21,United States,56,1,3,5,10,4,3,"1. homosexuality: 1
2. abortion: 2
3. divorce: 7
4. suicide: 3
5. euthanasia: 2
6. prostitution: 4
7. death_penalty: 10",0.3,42,gemini-2.5-flash,1,2,7,3,2,4,10
22,United States,73,2,3,5,1,2,2,"1. homosexuality: 3
2. abortion: 4
3. divorce: 7
4. suicide: 2
5. euthanasia: 5
6. prostitution: 8
7. death_penalty: 1",0.3,42,gemini-2.5-flash,3,4,7,2,5,8,1
23,United States,48,1,6,3,8,4,2,"1. homosexuality: 3
2. abortion: 2
3. divorce: 6
4. suicide: 2
5. euthanasia: 3
6. prostitution: 4
7. death_penalty: 9",0.3,42,gemini-2.5-flash,3,2,6,2,3,4,9
24,United States,47,2,2,3,9,3,3,"1. homosexuality: 3
2. abortion: 1
3. divorce: 4
4. suicide: 1
5. euthanasia: 1
6. prostitution: 1
7. death_penalty: 9",0.3,42,gemini-2.5-flash,3,1,4,1,1,1,9
25,United States,31,2,1,1,10,2,1,"1. homosexuality: 9
2. abortion: 2
3. divorce: 7
4. suicide: 1
5. euthanasia: 1
6. prostitution: 2
7. death_penalty: 10",0.3,42,gemini-2.5-flash,9,2,7,1,1,2,10
26,United States,75,2,5,2,1,2,1,"1. homosexuality: 2
2. abortion: 1
3. divorce: 7
4. suicide: 1
5. euthanasia: 1
6. prostitution: 1
7. death_penalty: 1",0.3,42,gemini-2.5-flash,2,1,7,1,1,1,1
27,United States,76,2,6,5,2,1,3,"1. homosexuality: 7
2. abortion: 9
3. divorce: 8
4. suicide: 6
5. euthanasia: 9
6. prostitution: 8
7. death_penalty: 2",0.3,42,gemini-2.5-flash,7,9,8,6,9,8,2
28,United States,52,2,6,2,7,4,3,"1. homosexuality: 9
2. abortion: 7
3. divorce: 9
4. suicide: 5
5. euthanasia: 8
6. prostitution: 6
7. death_penalty: 8",0.3,42,gemini-2.5-flash,9,7,9,5,8,6,8
29,United States,38,1,1,1,9,2,3,"1. homosexuality: 9
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 1
6. prostitution: 2
7. death_penalty: 10",0.3,42,gemini-2.5-flash,9,2,4,1,1,2,10
30,United States,80,2,3,2,9,3,2,"1. homosexuality: 3
2. abortion: 2
3. divorce: 7
4. suicide: 1
5. euthanasia: 2
6. prostitution: 6
7. death_penalty: 9",0.3,42,gemini-2.5-flash,3,2,7,1,2,6,9
31,United States,83,1,3,1,7,4,2,"1. homosexuality: 8
2. abortion: 6
3. divorce: 9
4. suicide: 5
5. euthanasia: 8
6. prostitution: 9
7. death_penalty: 8",0.3,42,gemini-2.5-flash,8,6,9,5,8,9,8
32,United States,58,1,7,2,7,1,1,"1. homosexuality: 7
2. abortion: 4
3. divorce: 7
4. suicide: 2
5. euthanasia: 3
6. prostitution: 8
7. death_penalty: 9",0.3,42,gemini-2.5-flash,7,4,7,2,3,8,9
33,United States,58,2,1,2,7,2,2,"1. homosexuality: 3
2. abortion: 1
3. divorce: 7
4. suicide: 1
5. euthanasia: 1
6. prostitution: 2
7. death_penalty: 9",0.3,42,gemini-2.5-flash,3,1,7,1,1,2,9
34,United States,41,2,4,3,5,2,3,"1. homosexuality: 1
2. abortion: 7
3. divorce: 8
4. suicide: 6
5. euthanasia: 7
6. prostitution: 9
7. death_penalty: 7",0.3,42,gemini-2.5-flash,1,7,8,6,7,9,7
35,United States,31,2,1,1,5,2,3,"1. homosexuality: 7
2. abortion: 6
3. divorce: 9
4. suicide: 1
5. euthanasia: 3
6. prostitution: 1
7. death_penalty: 6",0.3,42,gemini-2.5-flash,7,6,9,1,3,1,6
36,United States,34,2,7,3,2,1,1,"1. homosexuality: 3
2. abortion: 1
3. divorce: 7
4. suicide: 1
5. euthanasia: 1
6. prostitution: 2
7. death_penalty: 2",0.3,42,gemini-2.5-flash,3,1,7,1,1,2,2
37,United States,33,2,3,1,4,4,1,"1. homosexuality: 3
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 1
6. prostitution: 1
7. death_penalty: 3",0.3,42,gemini-2.5-flash,3,2,4,1,1,1,3
38,United States,76,2,6,4,1,4,1,"1. homosexuality: 9
2. abortion: 8
3. divorce: 9
4. suicide: 3
5. euthanasia: 7
6. prostitution: 6
7. death_penalty: 1",0.3,42,gemini-2.5-flash,9,8,9,3,7,6,1
39,United States,33,1,5,2,5,2,3,"1. homosexuality: 1
2. abortion: 6
3. divorce: 8
4. suicide: 3
5. euthanasia: 7
6. prostitution: 9
7. death_penalty: 7",0.3,42,gemini-2.5-flash,1,6,8,3,7,9,7
40,United States,34,1,3,5,1,1,3,"1. homosexuality: 1
2. abortion: 7
3. divorce: 8
4. suicide: 6
5. euthanasia: 8
6. prostitution: 8
7. death_penalty: 2",0.3,42,gemini-2.5-flash,1,7,8,6,8,8,2
41,United States,72,2,3,5,8,1,2,"1. homosexuality: 7
2. abortion: 3
3. divorce: 8
4. suicide: 2
5. euthanasia: 4
6. prostitution: 5
7. death_penalty: 9",0.3,42,gemini-2.5-flash,7,3,8,2,4,5,9
42,United States,58,1,1,4,6,1,3,"1. homosexuality: 1
2. abortion: 2
3. divorce: 8
4. suicide: 1
5. euthanasia: 1
6. prostitution: 4
7. death_penalty: 10",0.3,42,gemini-2.5-flash,1,2,8,1,1,4,10
43,United States,79,1,5,5,3,3,1,"1. homosexuality: 3
2. abortion: 3
3. divorce: 8
4. suicide: 2
5. euthanasia: 4
6. prostitution: 1
7. death_penalty: 3",0.3,42,gemini-2.5-flash,3,3,8,2,4,1,3
44,United States,66,1,5,2,7,4,2,"1. homosexuality: 1
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 2
6. prostitution: 3
7. death_penalty: 9",0.3,42,gemini-2.5-flash,1,2,4,1,2,3,9
45,United States,85,2,2,3,2,4,3,"1. homosexuality: 4
2. abortion: 9
3. divorce: 9
4. suicide: 6
5. euthanasia: 9
6. prostitution: 5
7. death_penalty: 2",0.3,42,gemini-2.5-flash,4,9,9,6,9,5,2
46,United States,20,2,6,1,6,4,3,"1. homosexuality: 9
2. abortion: 7
3. divorce: 8
4. suicide: 4
5. euthanasia: 7
6. prostitution: 4
7. death_penalty: 7",0.3,42,gemini-2.5-flash,9,7,8,4,7,4,7
47,United States,27,1,3,2,10,2,1,"1. homosexuality: 7
2. abortion: 2
3. divorce: 8
4. suicide: 1
5. euthanasia: 1
6. prostitution: 9
7. death_penalty: 9",0.3,42,gemini-2.5-flash,7,2,8,1,1,9,9
48,United States,37,2,1,4,4,1,2,"1. homosexuality: 10
2. abortion: 8
3. divorce: 9
4. suicide: 3
5. euthanasia: 7
6. prostitution: 9
7. death_penalty: 3",0.3,42,gemini-2.5-flash,10,8,9,3,7,9,3
49,United States,25,1,5,4,2,4,3,"1. homosexuality: 8
2. abortion: 9
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. prostitution: 7
7. death_penalty: 1",0.3,42,gemini-2.5-flash,8,9,9,7,9,7,1
50,United States,50,2,1,4,4,2,3,"1. homosexuality: 6
2. abortion: 2
3. divorce: 8
4. suicide: 1
5. euthanasia: 1
6. prostitution: 1
7. death_penalty: 4",0.3,42,gemini-2.5-flash,6,2,8,1,1,1,4
51,United States,46,1,7,3,5,2,2,"1. homosexuality: 9
2. abortion: 7
3. divorce: 9
4. suicide: 3
5. euthanasia: 7
6. prostitution: 10
7. death_penalty: 6",0.3,42,gemini-2.5-flash,9,7,9,3,7,10,6
52,United States,57,1,5,4,2,1,3,"1. homosexuality: 3
2. abortion: 3
3. divorce: 6
4. suicide: 4
5. euthanasia: 7
6. prostitution: 3
7. death_penalty: 2",0.3,42,gemini-2.5-flash,3,3,6,4,7,3,2
53,United States,83,2,3,5,5,2,3,"1. homosexuality: 7
2. abortion: 7
3. divorce: 9
4. suicide: 4
5. euthanasia: 7
6. prostitution: 1
7. death_penalty: 6",0.3,42,gemini-2.5-flash,7,7,9,4,7,1,6
54,United States,75,2,5,1,1,2,1,"1. homosexuality: 1
2. abortion: 10
3. divorce: 10
4. suicide: 7
5. euthanasia: 9
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,1,10,10,7,9,9,1
55,United States,55,1,6,5,10,3,2,"1. homosexuality: 4
2. abortion: 1
3. divorce: 3
4. suicide: 1
5. euthanasia: 1
6. prostitution: 1
7. death_penalty: 10",0.3,42,gemini-2.5-flash,4,1,3,1,1,1,10
56,United States,63,1,6,1,1,2,3,"1. homosexuality: 3
2. abortion: 8
3. divorce: 9
4. suicide: 6
5. euthanasia: 8
6. prostitution: 6
7. death_penalty: 2",0.3,42,gemini-2.5-flash,3,8,9,6,8,6,2
57,United States,24,2,6,4,5,1,3,"1. homosexuality: 1
2. abortion: 3
3. divorce: 7
4. suicide: 2
5. euthanasia: 3
6. prostitution: 5
7. death_penalty: 8",0.3,42,gemini-2.5-flash,1,3,7,2,3,5,8
58,United States,39,2,5,1,7,2,1,"1. homosexuality: 1
2. abortion: 1
3. divorce: 9
4. suicide: 1
5. euthanasia: 1
6. prostitution: 1
7. death_penalty: 9",0.3,42,gemini-2.5-flash,1,1,9,1,1,1,9
59,United States,75,1,3,1,2,3,1,"1. homosexuality: 8
2. abortion: 7
3. divorce: 8
4. suicide: 3
5. euthanasia: 7
6. prostitution: 3
7. death_penalty: 2",0.3,42,gemini-2.5-flash,8,7,8,3,7,3,2
60,United States,40,2,6,3,10,1,1,"1. homosexuality: 9
2. abortion: 3
3. divorce: 9
4. suicide: 2
5. euthanasia: 3
6. prostitution: 7
7. death_penalty: 10",0.3,42,gemini-2.5-flash,9,3,9,2,3,7,10
61,United States,29,1,7,3,6,2,1,"1. homosexuality: 4
2. abortion: 2
3. divorce: 7
4. suicide: 1
5. euthanasia: 1
6. prostitution: 1
7. death_penalty: 7",0.3,42,gemini-2.5-flash,4,2,7,1,1,1,7
62,United States,28,2,5,5,1,1,3,"1. homosexuality: 1
2. abortion: 9
3. divorce: 10
4. suicide: 7
5. euthanasia: 9
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,1,9,10,7,9,9,1
63,United States,79,2,1,4,2,3,3,"1. homosexuality: 9
2. abortion: 8
3. divorce: 8
4. suicide: 3
5. euthanasia: 7
6. prostitution: 8
7. death_penalty: 1",0.3,42,gemini-2.5-flash,9,8,8,3,7,8,1
64,United States,36,1,7,3,6,3,2,"1. homosexuality: 9
2. abortion: 7
3. divorce: 8
4. suicide: 3
5. euthanasia: 6
6. prostitution: 10
7. death_penalty: 8",0.3,42,gemini-2.5-flash,9,7,8,3,6,10,8
65,United States,81,2,7,3,10,2,1,"1. homosexuality: 3
2. abortion: 2
3. divorce: 7
4. suicide: 1
5. euthanasia: 2
6. prostitution: 3
7. death_penalty: 9",0.3,42,gemini-2.5-flash,3,2,7,1,2,3,9
66,United States,30,1,2,1,10,2,2,"1. homosexuality: 3
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 2
6. prostitution: 6
7. death_penalty: 9",0.3,42,gemini-2.5-flash,3,2,4,1,2,6,9
67,United States,56,2,5,1,2,2,1,"1. homosexuality: 8
2. abortion: 3
3. divorce: 7
4. suicide: 1
5. euthanasia: 2
6. prostitution: 10
7. death_penalty: 2",0.3,42,gemini-2.5-flash,8,3,7,1,2,10,2
68,United States,58,2,4,2,4,2,3,"1. homosexuality: 9
2. abortion: 8
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. prostitution: 8
7. death_penalty: 2",0.3,42,gemini-2.5-flash,9,8,9,7,9,8,2
69,United States,46,2,6,3,4,2,3,"1. homosexuality: 1
2. abortion: 7
3. divorce: 8
4. suicide: 3
5. euthanasia: 7
6. prostitution: 8
7. death_penalty: 2",0.3,42,gemini-2.5-flash,1,7,8,3,7,8,2
70,United States,35,2,2,3,4,4,2,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. prostitution: 10
7. death_penalty: 2",0.3,42,gemini-2.5-flash,10,9,9,7,9,10,2
71,United States,71,1,7,1,2,4,1,"1. homosexuality: 8
2. abortion: 8
3. divorce: 9
4. suicide: 3
5. euthanasia: 7
6. prostitution: 3
7. death_penalty: 2",0.3,42,gemini-2.5-flash,8,8,9,3,7,3,2
72,United States,50,2,7,4,5,2,1,"1. homosexuality: 1
2. abortion: 4
3. divorce: 8
4. suicide: 3
5. euthanasia: 5
6. prostitution: 7
7. death_penalty: 7",0.3,42,gemini-2.5-flash,1,4,8,3,5,7,7
73,United States,51,1,2,3,8,2,3,"1. homosexuality: 7
2. abortion: 2
3. divorce: 9
4. suicide: 1
5. euthanasia: 2
6. prostitution: 7
7. death_penalty: 9",0.3,42,gemini-2.5-flash,7,2,9,1,2,7,9
74,United States,28,1,1,5,9,2,3,"1. homosexuality: 9
2. abortion: 4
3. divorce: 7
4. suicide: 2
5. euthanasia: 5
6. prostitution: 2
7. death_penalty: 9",0.3,42,gemini-2.5-flash,9,4,7,2,5,2,9
75,United States,77,1,6,4,8,1,1,"1. homosexuality: 4
2. abortion: 3
3. divorce: 6
4. suicide: 2
5. euthanasia: 3
6. prostitution: 5
7. death_penalty: 8",0.3,42,gemini-2.5-flash,4,3,6,2,3,5,8
76,United States,35,1,2,1,10,2,2,"1. homosexuality: 1
2. abortion: 1
3. divorce: 1
4. suicide: 1
5. euthanasia: 1
6. prostitution: 1
7. death_penalty: 10",0.3,42,gemini-2.5-flash,1,1,1,1,1,1,10
77,United States,26,1,2,5,7,3,1,"1. homosexuality: 8
2. abortion: 3
3. divorce: 8
4. suicide: 2
5. euthanasia: 3
6. prostitution: 2
7. death_penalty: 8",0.3,42,gemini-2.5-flash,8,3,8,2,3,2,8
78,United States,40,1,6,4,9,4,2,"1. homosexuality: 8
2. abortion: 3
3. divorce: 8
4. suicide: 3
5. euthanasia: 6
6. prostitution: 1
7. death_penalty: 9",0.3,42,gemini-2.5-flash,8,3,8,3,6,1,9
79,United States,67,1,1,3,2,4,2,"1. homosexuality: 10
2. abortion: 8
3. divorce: 10
4. suicide: 5
5. euthanasia: 9
6. prostitution: 3
7. death_penalty: 2",0.3,42,gemini-2.5-flash,10,8,10,5,9,3,2
80,United States,68,1,6,4,9,3,3,"1. homosexuality: 7
2. abortion: 2
3. divorce: 3
4. suicide: 2
5. euthanasia: 2
6. prostitution: 1
7. death_penalty: 9",0.3,42,gemini-2.5-flash,7,2,3,2,2,1,9
81,United States,37,2,6,4,2,2,3,"1. homosexuality: 10
2. abortion: 8
3. divorce: 9
4. suicide: 3
5. euthanasia: 7
6. prostitution: 1
7. death_penalty: 2",0.3,42,gemini-2.5-flash,10,8,9,3,7,1,2
82,United States,35,2,4,5,3,1,3,"1. homosexuality: 9
2. abortion: 8
3. divorce: 9
4. suicide: 6
5. euthanasia: 8
6. prostitution: 7
7. death_penalty: 2",0.3,42,gemini-2.5-flash,9,8,9,6,8,7,2
83,United States,48,1,1,2,7,4,1,"1. homosexuality: 7
2. abortion: 2
3. divorce: 9
4. suicide: 1
5. euthanasia: 4
6. prostitution: 8
7. death_penalty: 9",0.3,42,gemini-2.5-flash,7,2,9,1,4,8,9
84,United States,47,1,1,1,7,4,3,"1.  homosexuality: 1
2.  abortion: 7
3.  divorce: 8
4.  suicide: 6
5.  euthanasia: 8
6.  prostitution: 7
7.  death_penalty: 9",0.3,42,gemini-2.5-flash,1,7,8,6,8,7,9
85,United States,24,2,5,3,2,4,1,"1. homosexuality: 7
2. abortion: 8
3. divorce: 9
4. suicide: 2
5. euthanasia: 7
6. prostitution: 2
7. death_penalty: 1",0.3,42,gemini-2.5-flash,7,8,9,2,7,2,1
86,United States,37,2,4,1,5,1,3,"1. homosexuality: 7
2. abortion: 6
3. divorce: 9
4. suicide: 2
5. euthanasia: 7
6. prostitution: 1
7. death_penalty: 5",0.3,42,gemini-2.5-flash,7,6,9,2,7,1,5
87,United States,49,1,3,3,5,3,3,"1. homosexuality: 3
2. abortion: 2
3. divorce: 7
4. suicide: 3
5. euthanasia: 5
6. prostitution: 1
7. death_penalty: 8",0.3,42,gemini-2.5-flash,3,2,7,3,5,1,8
88,United States,66,2,5,2,10,3,2,"1. homosexuality: 3
2. abortion: 1
3. divorce: 7
4. suicide: 1
5. euthanasia: 2
6. prostitution: 1
7. death_penalty: 9",0.3,42,gemini-2.5-flash,3,1,7,1,2,1,9
89,United States,77,1,7,4,7,4,3,"1. homosexuality: 9
2. abortion: 9
3. divorce: 9
4. suicide: 6
5. euthanasia: 9
6. prostitution: 9
7. death_penalty: 8",0.3,42,gemini-2.5-flash,9,9,9,6,9,9,8
90,United States,28,2,1,4,3,3,2,"1. homosexuality: 6
2. abortion: 10
3. divorce: 10
4. suicide: 7
5. euthanasia: 9
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,6,10,10,7,9,9,1
91,United States,31,2,2,2,2,4,1,"1. homosexuality: 10
2. abortion: 3
3. divorce: 2
4. suicide: 1
5. euthanasia: 1
6. prostitution: 3
7. death_penalty: 2",0.3,42,gemini-2.5-flash,10,3,2,1,1,3,2
92,United States,38,1,2,4,9,1,3,"1. homosexuality: 10
2. abortion: 4
3. divorce: 9
4. suicide: 2
5. euthanasia: 7
6. prostitution: 2
7. death_penalty: 9",0.3,42,gemini-2.5-flash,10,4,9,2,7,2,9
93,United States,43,2,3,1,9,1,1,"1. homosexuality: 4
2. abortion: 2
3. divorce: 7
4. suicide: 1
5. euthanasia: 1
6. prostitution: 1
7. death_penalty: 9",0.3,42,gemini-2.5-flash,4,2,7,1,1,1,9
94,United States,67,1,5,2,7,4,3,"1. homosexuality: 4
2. abortion: 3
3. divorce: 7
4. suicide: 5
5. euthanasia: 8
6. prostitution: 8
7. death_penalty: 9",0.3,42,gemini-2.5-flash,4,3,7,5,8,8,9
95,United States,28,1,5,5,8,1,2,"1. homosexuality: 1
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 1
6. prostitution: 1
7. death_penalty: 9",0.3,42,gemini-2.5-flash,1,2,4,1,1,1,9
96,United States,74,1,5,4,5,3,2,"1. homosexuality: 8
2. abortion: 7
3. divorce: 9
4. suicide: 3
5. euthanasia: 7
6. prostitution: 9
7. death_penalty: 6",0.3,42,gemini-2.5-flash,8,7,9,3,7,9,6
97,United States,70,1,2,2,8,4,2,"1. homosexuality: 4
2. abortion: 2
3. divorce: 6
4. suicide: 1
5. euthanasia: 1
6. prostitution: 7
7. death_penalty: 9",0.3,42,gemini-2.5-flash,4,2,6,1,1,7,9
98,United States,76,1,2,3,3,3,3,"1. homosexuality: 2
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 3
6. prostitution: 1
7. death_penalty: 3",0.3,42,gemini-2.5-flash,2,2,4,1,3,1,3
99,United States,72,1,7,3,8,4,2,"1. homosexuality: 10
2. abortion: 3
3. divorce: 3
4. suicide: 2
5. euthanasia: 3
6. prostitution: 1
7. death_penalty: 9",0.3,42,gemini-2.5-flash,10,3,3,2,3,1,9
