persona_id,country,age,gender,education_level,social_class,political_left_right,importance_religion,religiosity,response,temperature,random_seed,model,rating_homosexuality,rating_abortion,rating_divorce,rating_suicide,rating_euthanasia,rating_prostitution,rating_death_penalty
13,Netherlands,26,2,3,5,7,3,2,"1. homosexuality: 7
2. abortion: 6
3. divorce: 8
4. suicide: 3
5. euthanasia: 9
6. prostitution: 1
7. death_penalty: 7",0.3,42,gemini-2.5-flash,7,6,8,3,9,1,7
14,Netherlands,73,2,6,4,5,4,3,"1. homosexuality: 8
2. abortion: 9
3. divorce: 9
4. suicide: 3
5. euthanasia: 10
6. prostitution: 1
7. death_penalty: 1",0.3,42,gemini-2.5-flash,8,9,9,3,10,1,1
15,Netherlands,59,2,2,5,7,2,1,"1.  homosexuality: 3
2.  abortion: 2
3.  divorce: 3
4.  suicide: 1
5.  euthanasia: 2
6.  prostitution: 7
7.  death_penalty: 6",0.3,42,gemini-2.5-flash,3,2,3,1,2,7,6
16,Netherlands,81,2,7,5,8,2,2,"1. homosexuality: 3
2. abortion: 3
3. divorce: 7
4. suicide: 7
5. euthanasia: 9
6. prostitution: 9
7. death_penalty: 9",0.3,42,gemini-2.5-flash,3,3,7,7,9,9,9
17,Netherlands,51,2,6,3,7,2,3,"1. homosexuality: 1
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 6
6. prostitution: 7
7. death_penalty: 8",0.3,42,gemini-2.5-flash,1,2,4,1,6,7,8
18,Netherlands,25,2,1,4,3,2,2,"1. homosexuality: 5
2. abortion: 4
3. divorce: 6
4. suicide: 2
5. euthanasia: 7
6. prostitution: 7
7. death_penalty: 1",0.3,42,gemini-2.5-flash,5,4,6,2,7,7,1
19,Netherlands,68,1,2,2,4,4,2,"1. homosexuality: 1
2. abortion: 3
3. divorce: 8
4. suicide: 4
5. euthanasia: 7
6. prostitution: 5
7. death_penalty: 2",0.3,42,gemini-2.5-flash,1,3,8,4,7,5,2
20,Netherlands,49,1,1,3,2,1,3,"1. homosexuality: 3
2. abortion: 2
3. divorce: 6
4. suicide: 1
5. euthanasia: 3
6. prostitution: 2
7. death_penalty: 1",0.3,42,gemini-2.5-flash,3,2,6,1,3,2,1
21,Netherlands,56,1,3,5,10,4,3,"1. homosexuality: 1
2. abortion: 4
3. divorce: 8
4. suicide: 3
5. euthanasia: 9
6. prostitution: 7
7. death_penalty: 10",0.3,42,gemini-2.5-flash,1,4,8,3,9,7,10
22,Netherlands,73,2,3,5,1,2,2,"1. homosexuality: 8
2. abortion: 8
3. divorce: 9
4. suicide: 7
5. euthanasia: 10
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,8,8,9,7,10,9,1
23,Netherlands,48,1,6,3,8,4,2,"1. homosexuality: 4
2. abortion: 3
3. divorce: 7
4. suicide: 3
5. euthanasia: 8
6. prostitution: 5
7. death_penalty: 7",0.3,42,gemini-2.5-flash,4,3,7,3,8,5,7
24,Netherlands,47,2,2,3,9,3,3,"1. homosexuality: 3
2. abortion: 2
3. divorce: 4
4. suicide: 2
5. euthanasia: 8
6. prostitution: 1
7. death_penalty: 9",0.3,42,gemini-2.5-flash,3,2,4,2,8,1,9
25,Netherlands,31,2,1,1,10,2,1,"1. homosexuality: 9
2. abortion: 4
3. divorce: 8
4. suicide: 2
5. euthanasia: 9
6. prostitution: 7
7. death_penalty: 8",0.3,42,gemini-2.5-flash,9,4,8,2,9,7,8
26,Netherlands,75,2,5,2,1,2,1,"1. homosexuality: 3
2. abortion: 2
3. divorce: 7
4. suicide: 2
5. euthanasia: 3
6. prostitution: 2
7. death_penalty: 1",0.3,42,gemini-2.5-flash,3,2,7,2,3,2,1
27,Netherlands,76,2,6,5,2,1,3,"1. homosexuality: 7
2. abortion: 9
3. divorce: 8
4. suicide: 7
5. euthanasia: 10
6. prostitution: 8
7. death_penalty: 1",0.3,42,gemini-2.5-flash,7,9,8,7,10,8,1
28,Netherlands,52,2,6,2,7,4,3,"1. homosexuality: 9
2. abortion: 8
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. prostitution: 7
7. death_penalty: 1",0.3,42,gemini-2.5-flash,9,8,9,7,9,7,1
29,Netherlands,38,1,1,1,9,2,3,"1. homosexuality: 3
2. abortion: 2
3. divorce: 8
4. suicide: 2
5. euthanasia: 6
6. prostitution: 3
7. death_penalty: 9",0.3,42,gemini-2.5-flash,3,2,8,2,6,3,9
30,Netherlands,80,2,3,2,9,3,2,"1. homosexuality: 4
2. abortion: 2
3. divorce: 4
4. suicide: 2
5. euthanasia: 9
6. prostitution: 8
7. death_penalty: 7",0.3,42,gemini-2.5-flash,4,2,4,2,9,8,7
31,Netherlands,83,1,3,1,7,4,2,"1. homosexuality: 8
2. abortion: 7
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. prostitution: 10
7. death_penalty: 6",0.3,42,gemini-2.5-flash,8,7,9,7,9,10,6
32,Netherlands,58,1,7,2,7,1,1,"1. homosexuality: 8
2. abortion: 7
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. prostitution: 10
7. death_penalty: 8",0.3,42,gemini-2.5-flash,8,7,9,7,9,10,8
33,Netherlands,58,2,1,2,7,2,2,"1. homosexuality: 6
2. abortion: 3
3. divorce: 4
4. suicide: 1
5. euthanasia: 3
6. prostitution: 4
7. death_penalty: 7",0.3,42,gemini-2.5-flash,6,3,4,1,3,4,7
34,Netherlands,41,2,4,3,5,2,3,"1. homosexuality: 1
2. abortion: 7
3. divorce: 8
4. suicide: 7
5. euthanasia: 9
6. prostitution: 9
7. death_penalty: 2",0.3,42,gemini-2.5-flash,1,7,8,7,9,9,2
35,Netherlands,31,2,1,1,5,2,3,"1. homosexuality: 8
2. abortion: 3
3. divorce: 8
4. suicide: 2
5. euthanasia: 7
6. prostitution: 1
7. death_penalty: 1",0.3,42,gemini-2.5-flash,8,3,8,2,7,1,1
36,Netherlands,34,2,7,3,2,1,1,"1. homosexuality: 3
2. abortion: 2
3. divorce: 6
4. suicide: 1
5. euthanasia: 2
6. prostitution: 3
7. death_penalty: 1",0.3,42,gemini-2.5-flash,3,2,6,1,2,3,1
37,Netherlands,33,2,3,1,4,4,1,"1. homosexuality: 3
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 2
6. prostitution: 1
7. death_penalty: 1",0.3,42,gemini-2.5-flash,3,2,4,1,2,1,1
38,Netherlands,76,2,6,4,1,4,1,"1. homosexuality: 9
2. abortion: 8
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. prostitution: 8
7. death_penalty: 1",0.3,42,gemini-2.5-flash,9,8,9,7,9,8,1
39,Netherlands,33,1,5,2,5,2,3,"1. homosexuality: 1
2. abortion: 4
3. divorce: 6
4. suicide: 7
5. euthanasia: 9
6. prostitution: 8
7. death_penalty: 2",0.3,42,gemini-2.5-flash,1,4,6,7,9,8,2
40,Netherlands,34,1,3,5,1,1,3,"1. homosexuality: 1
2. abortion: 6
3. divorce: 7
4. suicide: 4
5. euthanasia: 9
6. prostitution: 8
7. death_penalty: 1",0.3,42,gemini-2.5-flash,1,6,7,4,9,8,1
41,Netherlands,72,2,3,5,8,1,2,"1. homosexuality: 8
2. abortion: 6
3. divorce: 7
4. suicide: 3
5. euthanasia: 9
6. prostitution: 7
7. death_penalty: 1",0.3,42,gemini-2.5-flash,8,6,7,3,9,7,1
42,Netherlands,58,1,1,4,6,1,3,"1. homosexuality: 1
2. abortion: 3
3. divorce: 9
4. suicide: 2
5. euthanasia: 6
6. prostitution: 4
7. death_penalty: 8",0.3,42,gemini-2.5-flash,1,3,9,2,6,4,8
43,Netherlands,79,1,5,5,3,3,1,"1. homosexuality: 6
2. abortion: 4
3. divorce: 8
4. suicide: 2
5. euthanasia: 9
6. prostitution: 2
7. death_penalty: 1",0.3,42,gemini-2.5-flash,6,4,8,2,9,2,1
44,Netherlands,66,1,5,2,7,4,2,"1. homosexuality: 1
2. abortion: 2
3. divorce: 3
4. suicide: 1
5. euthanasia: 3
6. prostitution: 5
7. death_penalty: 8",0.3,42,gemini-2.5-flash,1,2,3,1,3,5,8
45,Netherlands,85,2,2,3,2,4,3,"1. homosexuality: 8
2. abortion: 9
3. divorce: 9
4. suicide: 7
5. euthanasia: 10
6. prostitution: 8
7. death_penalty: 1",0.3,42,gemini-2.5-flash,8,9,9,7,10,8,1
46,Netherlands,20,2,6,1,6,4,3,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 6
5. euthanasia: 10
6. prostitution: 8
7. death_penalty: 1",0.3,42,gemini-2.5-flash,10,9,10,6,10,8,1
47,Netherlands,27,1,3,2,10,2,1,"1. homosexuality: 3
2. abortion: 2
3. divorce: 8
4. suicide: 1
5. euthanasia: 2
6. prostitution: 7
7. death_penalty: 7",0.3,42,gemini-2.5-flash,3,2,8,1,2,7,7
48,Netherlands,37,2,1,4,4,1,2,"1. homosexuality: 10
2. abortion: 7
3. divorce: 9
4. suicide: 2
5. euthanasia: 8
6. prostitution: 10
7. death_penalty: 1",0.3,42,gemini-2.5-flash,10,7,9,2,8,10,1
49,Netherlands,25,1,5,4,2,4,3,"1. homosexuality: 9
2. abortion: 7
3. divorce: 9
4. suicide: 6
5. euthanasia: 10
6. prostitution: 8
7. death_penalty: 1",0.3,42,gemini-2.5-flash,9,7,9,6,10,8,1
50,Netherlands,50,2,1,4,4,2,3,"1. homosexuality: 6
2. abortion: 3
3. divorce: 8
4. suicide: 2
5. euthanasia: 4
6. prostitution: 3
7. death_penalty: 1",0.3,42,gemini-2.5-flash,6,3,8,2,4,3,1
51,Netherlands,46,1,7,3,5,2,2,"1. homosexuality: 9
2. abortion: 7
3. divorce: 8
4. suicide: 3
5. euthanasia: 9
6. prostitution: 10
7. death_penalty: 1",0.3,42,gemini-2.5-flash,9,7,8,3,9,10,1
52,Netherlands,57,1,5,4,2,1,3,"1. homosexuality: 2
2. abortion: 1
3. divorce: 3
4. suicide: 1
5. euthanasia: 2
6. prostitution: 1
7. death_penalty: 2",0.3,42,gemini-2.5-flash,2,1,3,1,2,1,2
53,Netherlands,83,2,3,5,5,2,3,"1. homosexuality: 7
2. abortion: 6
3. divorce: 8
4. suicide: 3
5. euthanasia: 9
6. prostitution: 1
7. death_penalty: 1",0.3,42,gemini-2.5-flash,7,6,8,3,9,1,1
54,Netherlands,75,2,5,1,1,2,1,"1. homosexuality: 1
2. abortion: 8
3. divorce: 9
4. suicide: 4
5. euthanasia: 10
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,1,8,9,4,10,9,1
55,Netherlands,55,1,6,5,10,3,2,"1. homosexuality: 4
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 3
6. prostitution: 2
7. death_penalty: 9",0.3,42,gemini-2.5-flash,4,2,4,1,3,2,9
56,Netherlands,63,1,6,1,1,2,3,"1. homosexuality: 4
2. abortion: 8
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. prostitution: 7
7. death_penalty: 1",0.3,42,gemini-2.5-flash,4,8,9,7,9,7,1
57,Netherlands,24,2,6,4,5,1,3,"1. homosexuality: 1
2. abortion: 2
3. divorce: 10
4. suicide: 7
5. euthanasia: 9
6. prostitution: 6
7. death_penalty: 2",0.3,42,gemini-2.5-flash,1,2,10,7,9,6,2
58,Netherlands,39,2,5,1,7,2,1,"1. homosexuality: 1
2. abortion: 1
3. divorce: 6
4. suicide: 1
5. euthanasia: 1
6. prostitution: 4
7. death_penalty: 8",0.3,42,gemini-2.5-flash,1,1,6,1,1,4,8
59,Netherlands,75,1,3,1,2,3,1,"1. homosexuality: 8
2. abortion: 7
3. divorce: 8
4. suicide: 6
5. euthanasia: 9
6. prostitution: 5
7. death_penalty: 1",0.3,42,gemini-2.5-flash,8,7,8,6,9,5,1
60,Netherlands,40,2,6,3,10,1,1,"1. homosexuality: 9
2. abortion: 7
3. divorce: 9
4. suicide: 4
5. euthanasia: 8
6. prostitution: 9
7. death_penalty: 2",0.3,42,gemini-2.5-flash,9,7,9,4,8,9,2
61,Netherlands,29,1,7,3,6,2,1,"1. homosexuality: 5
2. abortion: 2
3. divorce: 7
4. suicide: 1
5. euthanasia: 3
6. prostitution: 1
7. death_penalty: 4",0.3,42,gemini-2.5-flash,5,2,7,1,3,1,4
62,Netherlands,28,2,5,5,1,1,3,"1. homosexuality: 1
2. abortion: 8
3. divorce: 10
4. suicide: 6
5. euthanasia: 9
6. prostitution: 10
7. death_penalty: 1",0.3,42,gemini-2.5-flash,1,8,10,6,9,10,1
63,Netherlands,79,2,1,4,2,3,3,"1. homosexuality: 7
2. abortion: 8
3. divorce: 7
4. suicide: 4
5. euthanasia: 9
6. prostitution: 8
7. death_penalty: 1",0.3,42,gemini-2.5-flash,7,8,7,4,9,8,1
64,Netherlands,36,1,7,3,6,3,2,"1. homosexuality: 9
2. abortion: 7
3. divorce: 8
4. suicide: 6
5. euthanasia: 9
6. prostitution: 10
7. death_penalty: 1",0.3,42,gemini-2.5-flash,9,7,8,6,9,10,1
65,Netherlands,81,2,7,3,10,2,1,"1. homosexuality: 7
2. abortion: 4
3. divorce: 9
4. suicide: 3
5. euthanasia: 9
6. prostitution: 4
7. death_penalty: 1",0.3,42,gemini-2.5-flash,7,4,9,3,9,4,1
66,Netherlands,30,1,2,1,10,2,2,"1. homosexuality: 4
2. abortion: 2
3. divorce: 3
4. suicide: 1
5. euthanasia: 1
6. prostitution: 5
7. death_penalty: 8",0.3,42,gemini-2.5-flash,4,2,3,1,1,5,8
67,Netherlands,56,2,5,1,2,2,1,"1. homosexuality: 8
2. abortion: 2
3. divorce: 7
4. suicide: 1
5. euthanasia: 8
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,8,2,7,1,8,9,1
68,Netherlands,58,2,4,2,4,2,3,"1. homosexuality: 10
2. abortion: 9
3. divorce: 10
4. suicide: 7
5. euthanasia: 10
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,10,9,10,7,10,9,1
69,Netherlands,46,2,6,3,4,2,3,"1. homosexuality: 1
2. abortion: 6
3. divorce: 7
4. suicide: 3
5. euthanasia: 9
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,1,6,7,3,9,9,1
70,Netherlands,35,2,2,3,4,4,2,"1. homosexuality: 9
2. abortion: 8
3. divorce: 9
4. suicide: 5
5. euthanasia: 9
6. prostitution: 10
7. death_penalty: 1",0.3,42,gemini-2.5-flash,9,8,9,5,9,10,1
71,Netherlands,71,1,7,1,2,4,1,"1. homosexuality: 7
2. abortion: 6
3. divorce: 8
4. suicide: 3
5. euthanasia: 9
6. prostitution: 4
7. death_penalty: 1",0.3,42,gemini-2.5-flash,7,6,8,3,9,4,1
72,Netherlands,50,2,7,4,5,2,1,"1. homosexuality: 1
2. abortion: 4
3. divorce: 7
4. suicide: 2
5. euthanasia: 8
6. prostitution: 8
7. death_penalty: 1",0.3,42,gemini-2.5-flash,1,4,7,2,8,8,1
73,Netherlands,51,1,2,3,8,2,3,"1. homosexuality: 8
2. abortion: 4
3. divorce: 9
4. suicide: 3
5. euthanasia: 8
6. prostitution: 8
7. death_penalty: 7",0.3,42,gemini-2.5-flash,8,4,9,3,8,8,7
74,Netherlands,28,1,1,5,9,2,3,"1. homosexuality: 9
2. abortion: 7
3. divorce: 8
4. suicide: 3
5. euthanasia: 7
6. prostitution: 3
7. death_penalty: 2",0.3,42,gemini-2.5-flash,9,7,8,3,7,3,2
75,Netherlands,77,1,6,4,8,1,1,"1. homosexuality: 6
2. abortion: 3
3. divorce: 7
4. suicide: 2
5. euthanasia: 9
6. prostitution: 6
7. death_penalty: 8",0.3,42,gemini-2.5-flash,6,3,7,2,9,6,8
76,Netherlands,35,1,2,1,10,2,2,"1. homosexuality: 1
2. abortion: 2
3. divorce: 2
4. suicide: 2
5. euthanasia: 3
6. prostitution: 7
7. death_penalty: 9",0.3,42,gemini-2.5-flash,1,2,2,2,3,7,9
77,Netherlands,26,1,2,5,7,3,1,"1. homosexuality: 8
2. abortion: 4
3. divorce: 7
4. suicide: 2
5. euthanasia: 5
6. prostitution: 3
7. death_penalty: 7",0.3,42,gemini-2.5-flash,8,4,7,2,5,3,7
78,Netherlands,40,1,6,4,9,4,2,"1. homosexuality: 7
2. abortion: 6
3. divorce: 8
4. suicide: 4
5. euthanasia: 9
6. prostitution: 1
7. death_penalty: 7",0.3,42,gemini-2.5-flash,7,6,8,4,9,1,7
79,Netherlands,67,1,1,3,2,4,2,"1. homosexuality: 9
2. abortion: 7
3. divorce: 9
4. suicide: 3
5. euthanasia: 9
6. prostitution: 6
7. death_penalty: 1",0.3,42,gemini-2.5-flash,9,7,9,3,9,6,1
80,Netherlands,68,1,6,4,9,3,3,"1. homosexuality: 3
2. abortion: 2
3. divorce: 3
4. suicide: 5
5. euthanasia: 9
6. prostitution: 4
7. death_penalty: 8",0.3,42,gemini-2.5-flash,3,2,3,5,9,4,8
81,Netherlands,37,2,6,4,2,2,3,"1. homosexuality: 10
2. abortion: 8
3. divorce: 9
4. suicide: 3
5. euthanasia: 9
6. prostitution: 1
7. death_penalty: 1",0.3,42,gemini-2.5-flash,10,8,9,3,9,1,1
82,Netherlands,35,2,4,5,3,1,3,"1. homosexuality: 10
2. abortion: 9
3. divorce: 9
4. suicide: 8
5. euthanasia: 10
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,10,9,9,8,10,9,1
83,Netherlands,48,1,1,2,7,4,1,"1. homosexuality: 9
2. abortion: 4
3. divorce: 8
4. suicide: 2
5. euthanasia: 9
6. prostitution: 9
7. death_penalty: 3",0.3,42,gemini-2.5-flash,9,4,8,2,9,9,3
84,Netherlands,47,1,1,1,7,4,3,"1. homosexuality: 1
2. abortion: 4
3. divorce: 8
4. suicide: 7
5. euthanasia: 9
6. prostitution: 8
7. death_penalty: 9",0.3,42,gemini-2.5-flash,1,4,8,7,9,8,9
85,Netherlands,24,2,5,3,2,4,1,"1. homosexuality: 8
2. abortion: 7
3. divorce: 8
4. suicide: 3
5. euthanasia: 9
6. prostitution: 2
7. death_penalty: 1",0.3,42,gemini-2.5-flash,8,7,8,3,9,2,1
86,Netherlands,37,2,4,1,5,1,3,"1. homosexuality: 7
2. abortion: 8
3. divorce: 9
4. suicide: 4
5. euthanasia: 9
6. prostitution: 1
7. death_penalty: 2",0.3,42,gemini-2.5-flash,7,8,9,4,9,1,2
87,Netherlands,49,1,3,3,5,3,3,"1. homosexuality: 3
2. abortion: 4
3. divorce: 8
4. suicide: 7
5. euthanasia: 9
6. prostitution: 3
7. death_penalty: 6",0.3,42,gemini-2.5-flash,3,4,8,7,9,3,6
88,Netherlands,66,2,5,2,10,3,2,"1. homosexuality: 3
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 6
6. prostitution: 2
7. death_penalty: 8",0.3,42,gemini-2.5-flash,3,2,4,1,6,2,8
89,Netherlands,77,1,7,4,7,4,3,"1. homosexuality: 4
2. abortion: 8
3. divorce: 9
4. suicide: 7
5. euthanasia: 10
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,4,8,9,7,10,9,1
90,Netherlands,28,2,1,4,3,3,2,"1. homosexuality: 4
2. abortion: 9
3. divorce: 10
4. suicide: 2
5. euthanasia: 10
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,4,9,10,2,10,9,1
91,Netherlands,31,2,2,2,2,4,1,"1. homosexuality: 9
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 3
6. prostitution: 2
7. death_penalty: 1",0.3,42,gemini-2.5-flash,9,2,4,1,3,2,1
92,Netherlands,38,1,2,4,9,1,3,"1. homosexuality: 10
2. abortion: 7
3. divorce: 8
4. suicide: 3
5. euthanasia: 9
6. prostitution: 1
7. death_penalty: 8",0.3,42,gemini-2.5-flash,10,7,8,3,9,1,8
93,Netherlands,43,2,3,1,9,1,1,"1. homosexuality: 8
2. abortion: 3
3. divorce: 5
4. suicide: 1
5. euthanasia: 4
6. prostitution: 2
7. death_penalty: 7",0.3,42,gemini-2.5-flash,8,3,5,1,4,2,7
94,Netherlands,67,1,5,2,7,4,3,"1. homosexuality: 3
2. abortion: 8
3. divorce: 9
4. suicide: 7
5. euthanasia: 9
6. prostitution: 8
7. death_penalty: 2",0.3,42,gemini-2.5-flash,3,8,9,7,9,8,2
95,Netherlands,28,1,5,5,8,1,2,"1. homosexuality: 1
2. abortion: 2
3. divorce: 4
4. suicide: 1
5. euthanasia: 2
6. prostitution: 1
7. death_penalty: 8",0.3,42,gemini-2.5-flash,1,2,4,1,2,1,8
96,Netherlands,74,1,5,4,5,3,2,"1. homosexuality: 8
2. abortion: 4
3. divorce: 8
4. suicide: 2
5. euthanasia: 7
6. prostitution: 9
7. death_penalty: 1",0.3,42,gemini-2.5-flash,8,4,8,2,7,9,1
97,Netherlands,70,1,2,2,8,4,2,"1. homosexuality: 5
2. abortion: 3
3. divorce: 7
4. suicide: 4
5. euthanasia: 9
6. prostitution: 9
7. death_penalty: 8",0.3,42,gemini-2.5-flash,5,3,7,4,9,9,8
98,Netherlands,76,1,2,3,3,3,3,"1. homosexuality: 2
2. abortion: 1
3. divorce: 4
4. suicide: 2
5. euthanasia: 7
6. prostitution: 1
7. death_penalty: 1",0.3,42,gemini-2.5-flash,2,1,4,2,7,1,1
99,Netherlands,72,1,7,3,8,4,2,"1. homosexuality: 9
2. abortion: 4
3. divorce: 4
4. suicide: 3
5. euthanasia: 9
6. prostitution: 4
7. death_penalty: 6",0.3,42,gemini-2.5-flash,9,4,4,3,9,4,6
